ticket_id,customer_id,region,channel,category,priority,agent_id,created_date,resolved_date,first_response_time_hours,resolution_time_hours,csat_score,status,sla_breached
TKT004067,CUST_008,North,Email,Damaged Goods,High,AGENT_14,2026-05-11,2026-05-11,3.1,5.2,4,Closed,No
TKT004152,CUST_119,Central,Portal,Billing,Critical,AGENT_01,2026-05-08,2026-05-08,0.9,5.4,5,Resolved,Yes
TKT000478,CUST_103,North,Chat,Billing,Low,AGENT_11,2026-02-21,2026-02-22,9.3,31.1,5,Resolved,No
TKT000082,CUST_020,East,Chat,Billing,Medium,AGENT_10,2026-05-22,2026-05-25,21.8,84.6,3,Resolved,Yes
TKT004969,CUST_126,North,Phone,Delivery Delay,Critical,AGENT_05,2026-02-25,2026-02-25,1.0,,4,Resolved,Yes
TKT001887,CUST_056,Central,Portal,Delivery Delay,Low,AGENT_07,2026-03-05,2026-04-07,27.0,815.0,4,Resolved,Yes
TKT000013,CUST_003,South,Chat,Other,Medium,AGENT_10,2026-03-01,,6.4,,,Open,No
TKT003081,CUST_040,West,Email,Billing,Low,AGENT_15,2026-03-26,2026-04-01,30.8,-10.2,,Reopened,Yes
TKT000630,CUST_028,East,Email,Damaged Goods,High,AGENT_02,2026-01-27,2026-01-27,6.9,13.0,5,Closed,Yes
TKT003950,CUST_082,Central,Email,Account Access,High,AGENT_05,2026-03-18,2026-03-18,7.3,10.8,,Reopened,No
TKT001298,CUST_058,Central,Portal,Delivery Delay,High,AGENT_05,,2026-06-04,0.6,16.3,4,Resolved,Yes
TKT003634,CUST_068,West,Chat,Delivery Delay,High,AGENT_03,2026-02-16,2026-02-17,7.4,24.3,4,Resolved,Yes
TKT003776,CUST_062,Central,Email,Account Access,Medium,AGENT_15,2026-01-01,2026-01-01,13.5,21.5,5,Resolved,No
TKT004065,CUST_014,West,Chat,Billing,Low,AGENT_12,2026-04-26,2026-04-27,25.7,29.6,2,Resolved,No
TKT000136,CUST_093,North,Phone,Damaged Goods,High,AGENT_09,2026-03-14,2026-03-15,7.0,,,Reopened,Yes
TKT001275,CUST_056,West,Email,Delivery Delay,Medium,AGENT_03,2026-05-16,2026-05-18,12.8,52.2,5,Resolved,Yes
TKT004006,CUST_007,West,Chat,Delivery Delay,Critical,AGENT_06,2026-02-13,,1.6,,,Open,No
TKT000763,CUST_147,South,Email,Other,Low,AGENT_10,2026-03-13,2026-03-15,38.7,51.1,5,Closed,No
TKT001939,CUST_083,Central,Portal,Other,Low,AGENT_15,2026-04-12,2026-04-18,39.1,160.8,4,Resolved,Yes
TKT000410,CUST_053,East,Chat,Delivery Delay,High,AGENT_03,2026-04-29,2026-04-30,6.6,27.7,5,Resolved,Yes
TKT001253,CUST_069,South,Email,Delivery Delay,Low,AGENT_14,2026-01-26,2026-01-31,23.4,129.8,5,Resolved,Yes
TKT000010,CUST_123,North,Email,Delivery Delay,Low,AGENT_13,2026-04-08,,33.1,170.6,5,Resolved,Yes
TKT003284,CUST_008,East,Phone,Account Access,Medium,AGENT_03,2026-04-04,2026-04-06,14.4,,3,Resolved,Yes
TKT003140,CUST_045,Central,Email,Delivery Delay,Low,AGENT_03,2026-03-16,2026-03-22,40.6,158.8,4,Closed,Yes
TKT001256,CUST_079,West,Chat,Other,Medium,AGENT_15,2026-03-09,2026-03-10,9.5,25.8,4,Resolved,No
TKT000682,CUST_025,North,Portal,Damaged Goods,Medium,AGENT_15,2026-01-07,,22.1,27.4,1,Closed,No
TKT002463,CUST_084,East,Portal,Billing,Low,AGENT_06,2026-04-01,2026-04-07,39.4,149.9,5,Resolved,Yes
TKT004413,CUST_060,West,Portal,Billing,Medium,AGENT_08,2026-05-07,2026-05-08,13.8,25.7,4,Resolved,No
TKT001453,CUST_127,North,Email,Account Access,High,AGENT_06,2026-02-02,2026-02-02,4.9,18.6,3,Resolved,Yes
TKT000691,CUST_108,South,Chat,Delivery Delay,Critical,AGENT_12,2026-04-15,2026-04-15,1.4,6.6,5,Resolved,Yes
TKT002546,CUST_073,East,Phone,Account Access,High,AGENT_03,2026-05-04,2026-05-04,6.6,,5,Resolved,Yes
TKT004712,CUST_034,South,Portal,Other,Low,AGENT_12,2026-04-04,,35.8,,,Open,No
TKT000745,CUST_014,East,Phone,Account Access,High,AGENT_01,2026-01-25,2026-01-26,6.9,,,Reopened,Yes
TKT002147,CUST_016,North,Email,Other,Medium,AGENT_07,2026-06-08,2026-07-13,17.4,844.4,4,Resolved,Yes
TKT000371,CUST_076,North,Email,Damaged Goods,High,AGENT_15,2026-03-02,2026-03-02,5.2,12.3,2,Resolved,Yes
TKT003212,CUST_126,South,Email,Account Access,Low,AGENT_08,2026-06-09,2026-06-15,28.3,148.4,4,Resolved,Yes
TKT002258,CUST_114,Central,Phone,Billing,Medium,AGENT_02,2026-05-31,2026-06-02,8.8,,3,Resolved,Yes
TKT000671,CUST_096,West,Email,Delivery Delay,Medium,AGENT_08,2026-06-01,,14.4,46.2,,Reopened,Yes
TKT000540,CUST_148,West,Chat,Damaged Goods,Low,AGENT_11,2026-05-22,2026-05-28,11.3,155.0,3,Resolved,Yes
TKT000964,CUST_093,East,Chat,Account Access,High,AGENT_03,2026-06-13,2026-06-13,1.1,5.1,4,Closed,No
TKT004895,CUST_081,West,Email,Delivery Delay,Low,AGENT_14,2026-06-16,2026-06-18,7.9,51.9,4,Resolved,No
TKT000016,CUST_115,West,Chat,Other,Medium,AGENT_12,2026-05-01,2026-05-02,12.7,42.0,1,Resolved,Yes
TKT004584,CUST_019,South,Portal,Delivery Delay,Critical,AGENT_02,2026-06-21,,1.5,,,Open,No
TKT001037,CUST_049,East,Phone,Billing,Critical,AGENT_14,,2026-03-19,0.8,,4,Resolved,Yes
TKT000790,CUST_085,South,Email,Billing,High,AGENT_04,2026-05-22,2026-05-22,0.6,3.3,4,Closed,No
TKT000648,CUST_073,North,Chat,Delivery Delay,Low,AGENT_08,2026-02-13,2026-02-16,8.5,80.9,5,Resolved,Yes
TKT004929,CUST_062,Central,Chat,Damaged Goods,Low,AGENT_08,2026-01-20,2026-01-22,34.8,53.3,,Reopened,No
TKT000014,CUST_080,Central,Phone,Other,High,AGENT_13,2026-05-06,2026-05-06,7.6,11.8,5,Resolved,No
TKT001145,CUST_140,West,Email,Billing,Medium,AGENT_05,2026-05-31,2026-06-03,11.8,81.4,3,Resolved,Yes
TKT004227,CUST_130,West,Chat,Delivery Delay,Low,AGENT_08,2026-05-24,2026-05-31,41.3,174.5,2,Resolved,Yes
TKT004383,CUST_135,East,Email,Account Access,Medium,AGENT_14,2026-05-05,2026-05-06,2.0,32.6,1,Resolved,No
TKT002989,CUST_147,North,Email,Delivery Delay,Low,AGENT_10,2026-01-09,2026-01-16,33.6,169.7,4,Closed,Yes
TKT004806,CUST_092,Central,Portal,Account Access,Low,AGENT_13,2026-05-22,2026-05-23,15.0,36.5,3,Resolved,No
TKT003271,CUST_025,South,Chat,Other,Low,AGENT_01,2026-01-30,2026-02-03,40.7,109.0,2,Closed,Yes
TKT004922,CUST_089,South,Email,Delivery Delay,Medium,AGENT_03,2026-04-18,2026-04-20,23.5,-15.4,4,Resolved,Yes
TKT003079,CUST_109,South,Portal,Other,Critical,AGENT_06,2026-03-24,2026-03-24,0.9,4.7,5,Resolved,Yes
TKT000150,CUST_012,West,Chat,Other,Medium,AGENT_04,2026-03-28,2026-03-29,16.0,46.0,4,Resolved,Yes
TKT003770,CUST_097,East,Email,Delivery Delay,Low,AGENT_14,2026-01-13,2026-01-17,3.9,118.4,,Reopened,Yes
TKT002342,CUST_048,West,Chat,Billing,High,AGENT_02,2026-05-06,2026-05-06,6.7,20.6,3,Resolved,Yes
TKT000023,CUST_043,North,Email,Account Access,High,AGENT_09,2026-03-21,2026-03-21,1.9,12.8,5,Resolved,Yes
TKT000871,CUST_109,Central,Chat,Account Access,High,AGENT_10,2026-05-14,,3.2,18.7,5,Closed,Yes
TKT003451,CUST_082,East,Chat,Billing,Critical,AGENT_07,2026-04-17,2026-04-19,1.4,49.0,4,Resolved,Yes
TKT001857,CUST_072,North,Email,Delivery Delay,Low,AGENT_15,2026-03-05,2026-03-08,43.3,85.5,5,Closed,Yes
TKT003557,CUST_064,Central,Email,Billing,Low,AGENT_11,2026-05-18,2026-05-22,18.5,101.2,4,Resolved,Yes
TKT004641,CUST_112,North,Chat,Account Access,Medium,AGENT_10,2026-04-11,,6.5,67.0,5,Resolved,Yes
TKT003223,CUST_089,West,Email,Billing,Medium,AGENT_06,2026-05-02,,22.5,,,Open,No
TKT002812,CUST_033,Central,Email,Damaged Goods,Low,AGENT_02,2026-03-15,2026-03-21,13.3,155.7,,Reopened,Yes
TKT002780,CUST_004,West,Chat,Damaged Goods,Medium,AGENT_02,2026-04-25,2026-04-27,23.3,64.3,5,Resolved,Yes
TKT001420,CUST_060,East,Chat,Billing,Medium,AGENT_15,2026-01-22,2026-01-24,1.0,51.8,4,Resolved,Yes
TKT001425,CUST_053,Central,Email,Account Access,High,AGENT_02,2026-03-17,2026-03-17,4.7,18.4,5,Resolved,Yes
TKT003485,CUST_042,South,Email,Delivery Delay,Medium,AGENT_09,2026-02-05,,11.1,,,Open,No
TKT001581,CUST_004,West,Chat,Delivery Delay,Low,AGENT_15,2026-03-24,2026-03-28,23.8,116.2,3,Resolved,Yes
TKT000450,CUST_065,West,Phone,Damaged Goods,Low,AGENT_03,2026-01-17,2026-01-22,30.9,,2,Resolved,Yes
TKT003574,CUST_016,East,Portal,Delivery Delay,Low,AGENT_13,2026-01-16,2026-01-20,8.3,115.2,5,Resolved,Yes
TKT003020,CUST_075,West,Phone,Account Access,Low,AGENT_15,2026-01-30,2026-01-31,30.1,,5,Closed,No
TKT003022,CUST_129,West,Phone,Account Access,High,AGENT_02,2026-02-22,2026-02-22,1.0,,5,Resolved,Yes
TKT002830,CUST_082,East,Portal,Delivery Delay,High,AGENT_03,,2026-06-20,3.3,26.8,3,Closed,Yes
TKT003287,CUST_010,South,Chat,Billing,Medium,AGENT_13,2026-03-31,2026-04-01,10.9,39.8,3,Resolved,Yes
TKT003076,CUST_094,West,Chat,Delivery Delay,Medium,AGENT_15,2026-03-28,2026-03-28,2.3,14.5,3,Resolved,No
TKT002057,CUST_039,South,Email,Account Access,High,AGENT_12,2026-06-27,2026-06-28,7.5,30.2,5,Resolved,Yes
TKT001554,CUST_046,West,Chat,Billing,High,AGENT_10,2026-01-17,2026-01-17,4.5,21.1,3,Resolved,Yes
TKT001590,CUST_002,West,Phone,Other,Medium,AGENT_04,2026-02-24,2026-02-26,4.0,54.7,4,Resolved,Yes
TKT003352,CUST_042,North,Portal,Other,Low,AGENT_13,2026-06-21,,43.3,143.3,,Reopened,Yes
TKT000528,CUST_076,South,Chat,Billing,High,AGENT_09,2026-02-22,2026-02-23,6.0,28.5,5,Resolved,Yes
TKT004830,CUST_035,South,Phone,Damaged Goods,Low,AGENT_07,2026-02-19,2026-04-04,17.0,,5,Resolved,Yes
TKT002159,CUST_017,North,Email,Account Access,Low,AGENT_01,2026-03-30,2026-03-31,15.7,42.3,4,Resolved,No
TKT004661,CUST_141,North,Chat,Account Access,Low,AGENT_03,2026-03-20,,11.7,88.2,2,Resolved,Yes
TKT000275,CUST_028,Central,Phone,Delivery Delay,Low,AGENT_01,2026-06-24,,39.7,,2,Resolved,Yes
TKT004229,CUST_027,North,Email,Billing,Critical,AGENT_13,2026-05-17,2026-05-17,1.6,3.9,1,Resolved,No
TKT002946,CUST_076,East,Chat,Billing,High,AGENT_07,2026-05-12,2026-05-14,0.7,54.3,4,Resolved,Yes
TKT002789,CUST_114,Central,Email,Billing,Critical,AGENT_13,2026-04-18,2026-04-18,1.6,4.3,4,Closed,Yes
TKT001870,CUST_149,Central,Chat,Damaged Goods,Critical,AGENT_04,2026-06-04,2026-06-04,1.4,6.5,5,Resolved,Yes
TKT000777,CUST_084,North,Email,Billing,Low,AGENT_08,2026-06-13,2026-06-15,2.8,70.8,5,Resolved,No
TKT000069,CUST_132,South,Chat,Billing,Medium,AGENT_15,2026-01-23,2026-01-25,19.4,49.3,,Reopened,Yes
TKT001136,CUST_014,East,Portal,Delivery Delay,Medium,AGENT_05,2026-04-10,,21.3,,,Open,No
TKT000045,CUST_095,South,Chat,Delivery Delay,High,AGENT_14,2026-03-15,2026-03-16,5.6,24.6,,Reopened,Yes
TKT003847,CUST_124,East,Chat,Other,High,AGENT_10,2026-04-18,2026-04-19,6.3,30.0,4,Closed,Yes
TKT002793,CUST_134,East,Phone,Delivery Delay,Low,AGENT_15,2026-06-25,2026-06-27,26.3,,5,Closed,No
TKT000169,CUST_140,South,Email,Delivery Delay,Low,AGENT_13,2026-03-27,2026-03-29,23.3,63.6,5,Resolved,No
TKT003003,CUST_043,Central,Phone,Delivery Delay,Low,AGENT_14,2026-02-13,2026-02-17,29.7,,,Reopened,Yes
TKT004135,CUST_129,North,Email,Account Access,Low,AGENT_05,2026-06-30,2026-07-04,10.0,97.2,4,Resolved,Yes
TKT004051,CUST_068,South,Portal,Billing,Critical,AGENT_06,2026-03-02,,1.2,4.7,4,Resolved,Yes
TKT001860,CUST_082,North,Portal,Account Access,Medium,AGENT_03,2026-05-15,2026-05-16,8.3,38.5,4,Resolved,Yes
TKT004137,CUST_117,Central,Phone,Billing,Medium,AGENT_06,2026-05-04,2026-05-07,6.3,,5,Resolved,Yes
TKT003971,CUST_016,South,Portal,Account Access,High,AGENT_13,2026-04-22,2026-04-22,4.4,22.0,3,Resolved,Yes
TKT002265,CUST_075,South,Chat,Other,Low,AGENT_06,2026-05-26,2026-06-01,29.3,144.9,4,Resolved,Yes
TKT002819,CUST_059,South,Chat,Billing,Low,AGENT_09,2026-04-02,2026-04-09,31.8,168.6,4,Resolved,Yes
TKT002382,CUST_071,East,Portal,Account Access,Medium,AGENT_06,2026-01-08,2026-01-10,22.0,67.8,5,Closed,Yes
TKT000294,CUST_011,North,Phone,Billing,High,AGENT_11,2026-03-05,2026-03-05,5.9,,4,Resolved,No
TKT001063,CUST_121,West,Chat,Damaged Goods,Medium,AGENT_15,2026-01-24,2026-01-25,3.9,38.4,,Reopened,Yes
TKT000222,CUST_091,North,Email,Billing,Low,AGENT_14,2026-03-08,,40.8,,,Open,No
TKT003854,CUST_031,West,Chat,Account Access,Low,AGENT_05,2026-01-05,2026-01-10,35.5,128.2,5,Closed,Yes
TKT004822,CUST_036,West,Portal,Other,Low,AGENT_05,2026-03-05,,45.6,,,Open,No
TKT000048,CUST_002,North,Phone,Billing,Low,AGENT_08,2026-01-20,2026-01-22,30.7,,4,Resolved,No
TKT002399,CUST_119,Central,Email,Other,Medium,AGENT_05,2026-03-03,2026-03-06,15.7,-1.9,5,Resolved,Yes
TKT001126,CUST_073,South,Chat,Billing,Medium,AGENT_06,2026-01-27,2026-01-29,3.7,56.4,,Reopened,Yes
TKT002609,CUST_008,West,Email,Damaged Goods,Critical,AGENT_11,2026-06-17,,0.6,,,Open,No
TKT004976,CUST_072,North,Portal,Account Access,Low,AGENT_06,2026-03-17,2026-03-22,11.8,125.1,5,Resolved,Yes
TKT001940,CUST_137,West,Chat,Billing,Medium,AGENT_09,2026-05-02,2026-05-04,2.9,50.6,2,Resolved,Yes
TKT000749,CUST_022,Central,Phone,Billing,Medium,AGENT_01,2026-05-16,2026-05-18,10.8,,4,Resolved,Yes
TKT004465,CUST_094,Central,Portal,Delivery Delay,Low,AGENT_09,2026-06-01,,45.1,,,Open,No
TKT003525,CUST_061,South,Portal,Delivery Delay,Low,AGENT_14,2026-06-28,,9.6,69.2,1,Resolved,No
TKT000247,CUST_088,North,Chat,Other,Medium,AGENT_06,2026-06-27,2026-06-28,13.1,24.8,5,Closed,No
TKT000037,CUST_006,West,Chat,Delivery Delay,Low,AGENT_13,2026-06-12,2026-06-17,31.3,135.4,3,Resolved,Yes
TKT004852,CUST_118,West,Email,Other,Medium,AGENT_11,2026-04-20,,17.5,83.3,4,Closed,Yes
TKT001211,CUST_052,South,Email,Billing,Medium,AGENT_11,2026-03-04,2026-03-07,23.0,79.8,5,Closed,Yes
TKT004539,CUST_040,Central,Email,Other,High,AGENT_05,2026-03-26,2026-03-26,0.6,16.2,4,Closed,Yes
TKT002795,CUST_084,South,Phone,Delivery Delay,High,AGENT_05,2026-06-24,2026-06-24,7.6,,5,Closed,Yes
TKT000426,CUST_060,North,Phone,Damaged Goods,Low,AGENT_02,2026-02-08,2026-02-10,8.2,,5,Resolved,No
TKT002588,CUST_111,North,Email,Billing,Medium,AGENT_14,2026-05-23,2026-05-26,13.1,-17.6,4,Closed,Yes
TKT003955,CUST_074,North,Phone,Other,Low,AGENT_15,2026-05-25,,23.6,,5,Resolved,Yes
TKT003931,CUST_014,Central,Email,Damaged Goods,High,AGENT_12,2026-02-19,2026-02-19,7.5,18.5,4,Resolved,Yes
TKT004998,CUST_083,North,Chat,Damaged Goods,Medium,AGENT_01,2026-02-11,2026-02-12,3.7,36.1,3,Resolved,Yes
TKT003044,CUST_017,Central,Email,Billing,Medium,AGENT_03,2026-06-13,2026-06-15,0.9,71.6,4,Resolved,Yes
TKT002311,CUST_052,East,Chat,Billing,Low,AGENT_04,2026-06-10,,29.4,,,Open,No
TKT004578,CUST_112,South,Email,Delivery Delay,High,AGENT_10,2026-04-14,2026-04-15,2.6,26.5,4,Closed,Yes
TKT003384,CUST_048,West,Phone,Delivery Delay,Low,AGENT_09,2026-02-18,2026-02-23,17.5,,3,Resolved,Yes
TKT003099,CUST_133,West,Chat,Account Access,Medium,AGENT_15,2026-06-12,2026-06-14,7.4,68.2,5,Resolved,Yes
TKT002856,CUST_129,West,Phone,Other,Critical,AGENT_03,2026-03-10,2026-03-10,1.5,,4,Resolved,Yes
TKT004809,CUST_144,East,Email,Damaged Goods,Low,AGENT_08,2026-01-04,2026-01-09,34.8,139.0,4,Resolved,Yes
TKT002531,CUST_072,Central,Email,Damaged Goods,Low,AGENT_07,2026-04-19,2026-05-19,6.5,734.4,4,Resolved,Yes
TKT000672,CUST_023,West,Portal,Billing,Low,AGENT_01,,2026-05-02,25.5,39.5,,Reopened,No
TKT004206,CUST_078,East,Email,Billing,Low,AGENT_10,2026-04-25,2026-05-02,38.2,174.3,4,Resolved,Yes
TKT002534,CUST_129,East,Chat,Billing,Medium,AGENT_15,2026-05-18,,11.2,,,Open,No
TKT001523,CUST_088,Central,Chat,Other,Medium,AGENT_04,2026-06-28,,6.4,,,Open,No
TKT003068,CUST_119,Central,Email,Account Access,Low,AGENT_14,2026-03-27,2026-04-01,4.8,141.0,2,Resolved,Yes
TKT004265,CUST_132,East,Email,Damaged Goods,Low,AGENT_02,2026-05-06,2026-05-10,37.8,107.4,5,Resolved,Yes
TKT003208,CUST_102,East,Chat,Billing,Low,AGENT_02,2026-04-23,,29.7,,,Open,No
TKT001795,CUST_053,South,Chat,Billing,Medium,AGENT_13,2026-03-12,,14.9,76.1,2,Resolved,Yes
TKT004555,CUST_113,South,Portal,Billing,Medium,AGENT_15,2026-01-05,2026-01-08,18.7,78.4,4,Resolved,Yes
TKT004523,CUST_139,North,Email,Billing,Low,AGENT_11,2026-03-03,,14.7,,,Open,No
TKT000530,CUST_149,North,Phone,Billing,Low,AGENT_09,2026-06-23,2026-06-24,8.3,,4,Resolved,No
TKT003618,CUST_010,South,Email,Billing,Medium,AGENT_14,2026-03-22,2026-03-23,9.0,43.4,5,Closed,Yes
TKT000446,CUST_027,North,Portal,Billing,Low,AGENT_11,2026-05-10,2026-05-14,30.6,110.8,4,Resolved,Yes
TKT004542,CUST_038,South,Email,Delivery Delay,Low,AGENT_01,2026-01-29,2026-02-05,38.3,180.3,,Reopened,Yes
TKT000339,CUST_084,Central,Chat,Billing,High,AGENT_10,2026-03-02,2026-03-02,2.1,11.7,,Reopened,No
TKT002686,CUST_057,West,Email,Billing,High,AGENT_12,2026-03-25,2026-03-25,6.6,13.1,5,Resolved,Yes
TKT000679,CUST_049,South,Phone,Damaged Goods,Low,AGENT_13,2026-06-07,2026-06-12,5.1,137.0,5,Resolved,Yes
TKT002734,CUST_007,East,Chat,Delivery Delay,Low,AGENT_05,2026-02-26,2026-02-28,34.8,50.9,5,Resolved,No
TKT000896,CUST_056,North,Portal,Other,High,AGENT_03,2026-04-02,,0.8,,,Open,No
TKT004917,CUST_074,Central,Portal,Damaged Goods,High,AGENT_11,2026-01-02,2026-01-02,0.8,23.4,4,Resolved,Yes
TKT004951,CUST_058,Central,Chat,Other,High,AGENT_10,2026-03-27,2026-03-27,6.7,22.2,4,Resolved,Yes
TKT000304,CUST_079,Central,Phone,Delivery Delay,Medium,AGENT_05,2026-06-13,2026-06-15,23.4,65.2,3,Closed,Yes
TKT000688,CUST_115,North,Email,Damaged Goods,Low,AGENT_11,2026-01-31,2026-02-03,32.7,81.4,1,Closed,Yes
TKT002654,CUST_095,West,Chat,Account Access,Critical,AGENT_11,2026-01-06,2026-01-06,1.0,4.8,4,Resolved,Yes
TKT000587,CUST_143,North,Email,Delivery Delay,Medium,AGENT_12,2026-01-17,,19.5,55.6,5,Resolved,Yes
TKT001311,CUST_141,East,Email,Billing,Medium,AGENT_01,2026-06-27,2026-06-28,7.3,46.0,5,Resolved,Yes
TKT002805,CUST_108,East,Chat,Account Access,Low,AGENT_09,2026-03-10,,40.6,151.3,5,Closed,Yes
TKT000386,CUST_096,Central,Email,Damaged Goods,High,AGENT_02,2026-06-26,,1.7,16.3,5,Closed,Yes
TKT001625,CUST_072,Central,Email,Delivery Delay,Low,AGENT_07,2026-06-07,2026-06-22,15.6,364.0,5,Resolved,Yes
TKT002693,CUST_039,Central,Portal,Damaged Goods,Low,AGENT_12,2026-05-21,2026-05-28,35.9,175.9,5,Closed,Yes
TKT000130,CUST_104,North,Chat,Billing,Low,AGENT_10,2026-05-07,2026-05-08,11.1,42.6,3,Resolved,No
TKT001040,CUST_149,South,Email,Damaged Goods,Critical,AGENT_05,2026-06-27,2026-06-27,0.9,5.1,5,Closed,Yes
TKT003572,CUST_127,West,Portal,Billing,High,AGENT_12,2026-06-22,2026-06-22,0.8,15.3,4,Resolved,Yes
TKT003486,CUST_049,East,Chat,Damaged Goods,Medium,AGENT_06,2026-05-06,2026-05-07,0.6,40.3,3,Resolved,Yes
TKT001379,CUST_068,East,Email,Billing,Low,AGENT_03,2026-01-20,2026-01-22,46.4,50.9,5,Resolved,No
TKT002963,CUST_055,East,Phone,Account Access,Medium,AGENT_09,2026-02-21,2026-02-24,6.0,77.8,4,Resolved,Yes
TKT003033,CUST_131,South,Portal,Billing,Low,AGENT_12,2026-04-05,2026-04-10,32.8,132.5,5,Resolved,Yes
TKT002267,CUST_048,Central,Chat,Other,Medium,AGENT_06,2026-05-25,2026-05-26,21.9,40.4,4,Resolved,Yes
TKT000506,CUST_028,Central,Email,Billing,Low,AGENT_05,2026-04-18,2026-04-21,36.6,79.7,3,Resolved,Yes
TKT000268,CUST_046,South,Phone,Billing,Medium,AGENT_05,2026-02-26,,6.4,,,Open,No
TKT003987,CUST_023,West,Portal,Other,Medium,AGENT_12,2026-03-20,2026-03-23,11.2,82.0,,Reopened,Yes
TKT004954,CUST_136,East,Portal,Damaged Goods,Medium,AGENT_02,2026-05-12,2026-05-14,21.0,49.7,5,Resolved,Yes
TKT000759,CUST_139,South,Phone,Other,Medium,AGENT_03,2026-05-01,2026-05-04,23.9,,,Reopened,Yes
TKT000815,CUST_086,South,Email,Billing,Low,AGENT_04,2026-06-20,2026-06-24,29.4,96.5,3,Resolved,Yes
TKT002685,CUST_119,East,Phone,Billing,Medium,AGENT_13,2026-04-01,2026-04-01,6.5,,5,Resolved,No
TKT004530,CUST_019,East,Email,Billing,Medium,AGENT_15,2026-01-28,2026-01-30,17.0,56.7,3,Closed,Yes
TKT003708,CUST_086,South,Phone,Billing,High,AGENT_13,2026-02-04,2026-02-04,5.8,,3,Resolved,Yes
TKT004926,CUST_072,Central,Email,Billing,Critical,AGENT_01,2026-02-22,2026-02-22,1.8,6.3,3,Closed,Yes
TKT002387,CUST_123,South,Email,Other,Medium,AGENT_05,2026-03-24,2026-03-26,15.0,53.8,5,Resolved,Yes
TKT000418,CUST_073,Central,Phone,Other,Medium,AGENT_14,2026-03-25,,2.6,,3,Resolved,No
TKT001947,CUST_096,South,Chat,Delivery Delay,Low,AGENT_05,2026-01-07,,24.3,165.1,4,Resolved,Yes
TKT004150,CUST_031,West,Phone,Billing,Low,AGENT_05,2026-03-25,,48.0,,,Open,No
TKT000072,CUST_006,Central,Chat,Billing,Critical,AGENT_09,2026-04-10,2026-04-10,1.0,5.8,,Reopened,Yes
TKT000945,CUST_143,West,Chat,Other,Medium,AGENT_01,2026-06-06,2026-06-08,13.2,67.0,5,Resolved,Yes
TKT001486,CUST_056,Central,Chat,Account Access,Low,AGENT_01,2026-05-13,2026-05-16,1.4,90.6,4,Resolved,Yes
TKT003491,CUST_126,Central,Portal,Other,Low,AGENT_06,2026-06-30,2026-07-05,25.8,122.6,2,Resolved,Yes
TKT001705,CUST_107,Central,Email,Delivery Delay,Low,AGENT_14,2026-06-06,2026-06-12,29.9,165.4,5,Resolved,Yes
TKT002313,CUST_043,South,Phone,Billing,High,AGENT_02,,2026-04-12,2.8,,3,Resolved,Yes
TKT001824,CUST_137,North,Email,Other,High,AGENT_14,2026-02-27,2026-02-28,7.3,24.3,5,Resolved,Yes
TKT003754,CUST_120,South,Phone,Billing,Low,AGENT_05,2026-05-02,,7.6,,,Open,No
TKT002465,CUST_125,Central,Email,Billing,Critical,AGENT_09,2026-01-24,2026-01-24,1.5,7.1,3,Resolved,Yes
TKT000002,CUST_060,West,Portal,Damaged Goods,Medium,AGENT_12,2026-06-07,2026-06-10,10.9,79.9,5,Resolved,Yes
TKT001934,CUST_022,North,Email,Delivery Delay,High,AGENT_03,2026-06-15,2026-06-16,0.8,24.3,2,Resolved,Yes
TKT002203,CUST_143,South,Chat,Billing,Low,AGENT_10,2026-03-12,,6.8,-5.4,5,Closed,No
TKT003612,CUST_021,North,Chat,Billing,Low,AGENT_03,2026-01-06,2026-01-06,1.3,18.6,,Reopened,No
TKT004838,CUST_126,East,Phone,Delivery Delay,Medium,AGENT_06,2026-04-08,2026-04-09,15.0,,4,Closed,Yes
TKT001943,CUST_059,East,Email,Other,High,AGENT_04,2026-06-09,2026-06-09,2.2,13.9,5,Resolved,Yes
TKT003811,CUST_143,North,Email,Delivery Delay,Medium,AGENT_06,2026-03-01,2026-03-02,18.4,42.7,4,Resolved,Yes
TKT002743,CUST_096,North,Chat,Delivery Delay,Low,AGENT_15,2026-06-18,2026-06-23,39.7,122.9,5,Resolved,Yes
TKT000508,CUST_074,West,Portal,Account Access,Medium,AGENT_08,2026-03-17,,8.8,75.8,,Reopened,Yes
TKT001341,CUST_133,Central,Email,Account Access,Medium,AGENT_01,2026-01-24,,14.5,49.2,5,Resolved,Yes
TKT000974,CUST_133,North,Email,Other,Critical,AGENT_10,2026-01-11,2026-01-11,1.7,4.3,4,Resolved,Yes
TKT001896,CUST_104,South,Chat,Billing,Critical,AGENT_01,2026-05-26,,1.7,7.2,4,Resolved,Yes
TKT002007,CUST_146,Central,Phone,Other,Critical,AGENT_05,2026-06-25,2026-06-25,0.6,,5,Resolved,No
TKT000978,CUST_072,Central,Chat,Other,High,AGENT_01,2026-01-18,2026-01-18,4.6,21.7,4,Closed,Yes
TKT000233,CUST_115,North,Chat,Account Access,High,AGENT_15,2026-03-24,,7.9,26.4,3,Resolved,Yes
TKT001496,CUST_081,Central,Phone,Damaged Goods,Low,AGENT_15,2026-03-16,2026-03-18,22.0,,5,Resolved,No
TKT004284,CUST_096,East,Phone,Billing,Medium,AGENT_14,2026-02-20,2026-02-21,3.8,,4,Resolved,No
